"","npp_agr","soilc_agr","litc_agr","allc_agr","rh_agr","mrt_agr","litf_agr","npp","soilc","litc","allc","allc_veg","rh"
"2006",5.50824846072512,126.269952750577,8.19171499293042,134.461667743507,4.76817582033116,28.1998132640521,3.60072242461885,58.7160284971108,1580.2089732892,184.284085771225,1764.49305906042,2244.46748079188,50.4468924257281
"2007",5.4990964972132,126.283009610954,8.54096873574698,134.823978346701,5.2153680071035,25.8512876105898,3.69551394423196,62.4748613206336,1581.05609652456,185.025887198539,1766.0819837231,2246.61864732695,50.7462927065409
"2008",5.57435144216285,126.387813009612,8.58682490916442,134.974637918776,5.47243139319656,24.6644732881585,3.70270970963464,65.9587202110896,1582.59357897763,186.450778247936,1769.04435722557,2251.61478862295,51.2448585010664
"2009",5.47495640218535,126.536935608649,8.50895635205445,135.045891960703,5.50438146496205,24.5342538158616,3.67962832192758,62.1311533880481,1584.46108866768,186.190216425499,1770.65130509318,2253.13247698124,51.3564764386817
"2010",5.31497270667217,126.639707944698,8.31988427926971,134.959592223968,5.57931473211758,24.1892774836785,3.59903784191133,59.504549910868,1584.95964766314,184.975055056565,1769.9347027197,2251.48024849731,51.7922727772362
"2011",5.37727007383611,126.707948840001,8.1387476745822,134.846696514583,5.488919619698,24.5670743711861,3.52341490983537,62.4198547113953,1586.31038880033,185.589689989476,1771.90007878981,2254.29251189045,50.9776610441417
"2012",5.48773413607426,126.812732509979,8.04264829209907,134.855380802078,5.61126458260961,24.0329748876967,3.73980590839633,64.9297106554248,1587.56635566049,186.288643191656,1773.85499885214,2257.84206298653,51.9511724671656
"2013",5.39582621100791,126.872119860822,7.86244449394542,134.734564354768,5.57907277702556,24.1499922549138,3.5976106491469,59.2247626036586,1588.42625551365,184.857046578026,1773.28330209167,2255.86197885229,51.9472831033084
"2014",5.53981751873725,126.929468614417,7.79388335182672,134.723351966244,5.49728985811922,24.5072309162058,3.66388532816096,58.9694636506639,1588.53168418464,183.517936056928,1772.04962024157,2254.15376928404,51.0964900207039
"2015",5.31421079038094,126.955103969926,7.56105012072552,134.516154090652,5.63319626966196,23.8791882354783,3.5668921397593,59.5049693559438,1588.38382633894,183.567653520329,1771.95147985926,2253.10033206468,51.3676373974156
"2016",5.58144472698029,126.98295849731,7.49173031360168,134.474688810912,5.55724286324618,24.1980946523472,3.68970509042961,65.0664352671589,1589.47112585987,184.773091841328,1774.2442177012,2257.51599154918,51.3367965811134
"2017",5.51599135436375,127.012618941607,7.34765590600059,134.360274847607,5.60588031109034,23.967738765631,3.65185852207091,62.0121486572181,1589.9081395221,184.193251824388,1774.10139134649,2258.12136001472,52.0516459452145
"2018",5.50345992926507,127.023388992912,7.26510740977859,134.288496402691,5.51604933737267,24.3450499060717,3.64102886729627,62.3024083820426,1590.90363636784,184.368157780468,1775.2717941483,2259.96805187002,51.4745056584875
"2019",5.52946597867478,127.07815239301,7.17834623575685,134.256498628767,5.57397268793787,24.086321578019,3.72226952610031,65.1351293718737,1592.49181347405,185.906909632595,1778.39872310665,2264.03672371073,51.7150128873593
"2020",5.58877866028433,127.131341299867,7.13724622581966,134.268587525686,5.51289674525242,24.3553604810965,3.72043267678761,61.8772377682138,1593.62394351368,185.675053293725,1779.29899680741,2265.09527855348,51.8102070981051
"2021",5.52905648112025,127.164072803298,7.01968711929638,134.183759922594,5.61083721886777,23.9151047674969,3.69246468764717,59.5496293970119,1593.80954402228,184.155377317205,1777.96492133949,2263.34895467124,52.071732243051
"2022",5.48925528991184,127.178606467437,6.8642754147189,134.042881882156,5.62221327855456,23.8416572337181,3.65060315484775,62.2337494853696,1594.46086541851,184.345956241531,1778.80682166004,2265.12550035558,51.7403878003901
"2023",5.59203269374317,127.182354092879,6.77399428292923,133.956348375808,5.64505598358253,23.729852948384,3.72351632519807,66.7024537703102,1595.2456865355,185.918419972025,1781.16410650752,2269.81840423274,52.5706032997276
"2024",5.68381871018599,127.193098021783,6.74353597995576,133.936634001739,5.62613658736226,23.8061468864078,3.77820239032468,65.2986466832774,1596.57434194734,186.388246204085,1782.96258815143,2272.99301600695,52.7244843053708
"2025",5.44195539440791,127.18122001715,6.55430416532068,133.735524182471,5.6711092897496,23.5818985933131,3.63157242025661,59.3984215960373,1597.00948382283,184.510345778662,1781.51982960149,2269.90710050359,52.898139760763
"2026",5.72914400192146,127.169992912461,6.60483902316246,133.774831935624,5.57011345942987,24.0165362716537,3.80988141585484,64.8726624444289,1598.41102964596,185.891149386658,1784.30217903262,2273.29275980274,52.1102540744731
"2027",5.62985905827693,127.186845051118,6.50463532492299,133.691480376041,5.66701592918991,23.5911601531623,3.75258800806638,68.8473587440691,1600.01842719307,188.414574417165,1788.43300161024,2279.59359044668,53.0386629713102
"2028",5.65886829058897,127.218638428066,6.45053189518846,133.669170323254,5.64042751331715,23.6984111590228,3.7877799002049,64.8447987531333,1601.99977758509,188.531393551564,1790.53117113666,2281.45214724634,53.4799430928296
"2029",5.6882796716111,127.22121028162,6.36726078603229,133.588471067652,5.68313686095756,23.5061154316709,3.75420889736381,64.2286456490074,1603.55168751427,188.003411485052,1791.55509899932,2282.86089714149,53.5985737425148
"2030",5.56368497416099,127.209971942007,6.24459238011996,133.454564322127,5.68230537332841,23.4859894979485,3.70654743818452,66.3860710784167,1605.3483199841,188.396193016272,1793.74451300037,2286.92106997243,53.4967444347731
"2031",5.73865826415,127.209796592373,6.24230573961139,133.452102331984,5.60374282605101,23.8148156463541,3.77548088350926,63.7187204498825,1606.84220314789,187.67930529257,1794.52150844046,2288.00473511179,53.4952889735911
"2032",5.67123935928362,127.203274964112,6.15457686944488,133.357851833557,5.68253432672398,23.4680239776816,3.73877296194471,60.5967260337974,1607.52321803678,186.297150592043,1793.82036862882,2286.05272541583,53.479850325947
"2033",5.75109801598298,127.231050531217,6.17153182593956,133.402582357156,5.67165097998086,23.5209435185673,3.87218381294744,65.8807958963818,1608.48177438054,188.042198540146,1796.52397292069,2289.78695962029,53.1913181069528
"2034",5.8172163396969,127.25201382134,6.12015640586137,133.372170227201,5.69385337542552,23.4238856242472,3.81252638599783,63.1544209458606,1609.06938503827,187.167285146439,1796.23667018471,2289.97318354104,53.4762569480143
"2035",5.89514827430153,127.290624569512,6.11864563897091,133.409270208483,5.74577216032264,23.2186843623455,3.91090439838242,62.3389466675926,1609.87061698503,186.595770471592,1796.46638745662,2289.64637503417,53.3167787304097
"2036",5.60325072716576,127.281975855672,5.96509960684921,133.247075462521,5.72566256193039,23.2719050452734,3.69832244798586,62.2432891449936,1609.95506936064,186.889242565935,1796.84431192657,2289.58012614893,53.1297291097308
