"","npp_agr","soilc_agr","litc_agr","allc_agr","rh_agr","mrt_agr","litf_agr","npp","soilc","litc","allc","allc_veg","rh"
"2006",5.55271878679374,129.854798565616,7.52236742124837,137.377165986864,4.26796850931111,32.1879521105085,1.64399644911009,60.8151082296207,1621.4577665696,194.794326732611,1816.25209330221,2362.5381155845,48.8153878054419
"2007",5.63315724374285,129.356742129695,7.16987902422442,136.526621153919,4.14242360964885,32.9581505947173,1.71910556974861,61.8609741071232,1621.82561205409,193.95708276715,1815.78269482124,2363.06980950335,49.3687549128147
"2008",5.74465331662839,128.830286978644,6.89661718286824,135.726904161513,4.05068099917126,33.5071816786564,1.73713721399533,60.6706961463762,1621.82753340666,193.096262916068,1814.92379632273,2362.6887135545,49.2654942619126
"2009",5.74762944042583,128.278940987915,6.66085017510097,134.939791163016,3.98641211415478,33.8499350540998,1.73294493070524,61.3669233987601,1622.13950113864,192.68742774221,1814.82692888085,2362.75442154021,49.0453333097462
"2010",5.6009588777989,127.675296516384,6.41013296926318,134.085429485647,4.01090978468443,33.430178359446,1.69643317222599,61.3786012983116,1622.11777423826,192.456997243976,1814.57477148223,2362.8191369435,49.6181374489357
"2011",5.67913396418052,127.068188646369,6.2144252716049,133.282613917974,3.92617401461772,33.9471998494572,1.7060733643504,65.0679152917581,1622.26277938019,193.726373214958,1815.98915259515,2366.56929095664,49.5859989393767
"2012",5.59784591146751,126.459406793141,6.01878512828026,132.478191921421,3.90797041414734,33.8994869157232,1.70029873676133,63.8648518006845,1622.81123589939,194.30907919947,1817.12031509886,2368.56936115222,50.0871563791707
"2013",5.69803721851641,125.855929522986,5.85474937363042,131.710678896616,3.84517651201928,34.2534805580222,1.69357819478157,62.5312627227719,1623.9239902341,194.530166925344,1818.45415715944,2369.57321785908,50.0237983898224
"2014",5.59702132892496,125.267237599213,5.69544549617081,130.962683095383,3.82077422684021,34.2764778340986,1.70346549855451,62.9321649368433,1625.17303571165,195.264256109409,1820.43729182105,2370.82172996222,49.9917362672971
"2015",5.76636901697889,124.686500908053,5.55185766690249,130.238358574956,3.79439895017839,34.3238442464867,1.71215682552909,63.1742984119772,1626.05171838746,194.983268644469,1821.03498703193,2372.057871334,50.6512436629499
"2016",5.60315596558318,124.088934744439,5.38804071862678,129.476975463066,3.82507086185629,33.8495625673797,1.70461914049974,63.286218634094,1626.92903213841,194.73913244316,1821.66816458157,2372.62716722327,51.2475289184787
"2017",5.53347201208898,123.478023450273,5.23094142064651,128.708964870919,3.75822129469746,34.2473087075837,1.65628931930247,62.5292597186607,1627.36593312367,194.746410125863,1822.11234324953,2372.89723172459,50.9211800648572
"2018",5.6364770435475,122.905690855599,5.11391608020906,128.019606935808,3.69623776088905,34.635111488341,1.6947939098083,62.675122522019,1628.23940551503,195.110840957348,1823.35024647237,2374.19654386395,50.2875957437574
"2019",5.66409498787889,122.316185490394,4.97083572065604,127.28702121105,3.75411363039026,33.9060118427522,1.68603317110927,62.8391074838672,1628.42973387381,194.375329524872,1822.80506339868,2374.93729953878,51.0067811033349
"2020",5.73092786191304,121.780070972868,4.88244701033337,126.662517983202,3.62990286532575,34.8941893716032,1.71094358345455,63.1884454365835,1629.08131654737,194.224440058674,1823.30575660605,2376.50394253374,50.2032606478917
"2021",5.65382896159573,121.252034055488,4.77232369782451,126.024357753313,3.64538153702506,34.5709650617695,1.70989138549095,62.7970511036146,1629.73897703937,194.56271474459,1824.30169178396,2377.62663730424,50.5822896028428
"2022",5.72434537382051,120.737804047562,4.67359135041117,125.411395397974,3.62496058816107,34.5966231488311,1.72243414605085,63.1123544321247,1630.01225245879,194.356115833868,1824.36836829266,2378.50976534274,50.7602983576329
"2023",5.70942878220909,120.217967679175,4.5596400495208,124.777607728696,3.63548682188532,34.322118011141,1.71101629463045,62.5333666654942,1630.55532993411,194.01694060131,1824.57227053542,2379.11012386122,50.8168477602821
"2024",5.77603592002237,119.71621030957,4.47487936160794,124.191089671178,3.58426638377364,34.6489564038556,1.72798366331119,63.0738305770598,1631.15813985323,193.87776221911,1825.03590207234,2380.18024335964,50.6013180703842
"2025",5.92165621789216,119.231854743831,4.39683131067582,123.628686054507,3.63072610331052,34.0506781664917,1.77755596532724,64.8959392146983,1631.64965708922,194.270501450941,1825.92015854016,2382.55532947447,51.2466003120908
"2026",5.91246563570583,118.737727365856,4.29661814662546,123.034345512482,3.60859831159193,34.0947744494747,1.73023688521772,63.5360384745256,1631.9588920341,193.920629923393,1825.8795219575,2383.44852415772,51.1857096089137
"2027",5.71289586447946,118.247937172443,4.18912150624782,122.437058678691,3.58932111525973,34.1114809032157,1.71078222518592,62.4838720925603,1632.40685634593,194.137024579668,1826.54388092559,2383.56179107154,51.1468286850028
"2028",5.76303364414167,117.779924118609,4.09983896322986,121.879763081838,3.58346416699648,34.0117153128932,1.75025213607116,65.7504364534186,1633.33054854849,195.259949862015,1828.5904984105,2386.71298868515,51.5859838196082
"2029",5.83714696572581,117.305646961166,4.01315418841963,121.318801149586,3.57749532358439,33.9116589055478,1.73588980003042,66.6050532878312,1634.20243496853,195.75263598371,1829.95507095224,2390.17957646419,51.9000974823454
