"","npp","vegc","soilc","litc","allc","allc_veg","rh"
"1782",62.8584178053212,1018.9265484558,2518.22225673479,493.321679270257,3011.54393600505,4030.47048446084,58.9884088698463
"1783",65.2544767033344,1019.61208686232,2517.97124564465,493.228980684657,3011.20022632931,4030.81231319163,58.9918383946979
"1784",67.0269703481812,1021.56352141366,2517.83122702497,493.434816078707,3011.26604310368,4032.82956451734,59.1724796462994
"1785",64.9429616204797,1021.46122338424,2517.52022114823,493.540107255225,3011.06032840346,4032.52155178769,59.5448544988772
"1786",66.7904392675633,1021.86887903634,2517.37355863609,493.823181806796,3011.19674044289,4033.06561947923,60.2531685124679
"1787",67.2435000332963,1023.40476505295,2517.69783128143,494.203377637453,3011.90120891889,4035.30597397184,59.2485803056197
"1788",66.1608385932531,1023.25657701117,2518.4165694946,494.271239515343,3012.68780900994,4035.94438602111,59.7738917457496
"1789",65.5823675067707,1022.45997438812,2519.11409324306,494.129132061525,3013.24322530459,4035.70319969271,59.6494194687847
"1790",66.7451466434534,1022.79975640278,2519.38091310007,494.359528813344,3013.74044191341,4036.54019831619,60.1356114995465
"1791",65.6865933127851,1022.98120471815,2519.56376170398,494.092486266951,3013.65624797094,4036.63745268909,59.9092211440089
"1792",65.5487236226164,1023.64975713174,2519.70750002717,493.482187360951,3013.18968738812,4036.83944451987,59.4636062582614
"1793",64.5610529950949,1021.95851055141,2520.25387379508,493.639121885312,3013.89299568039,4035.8515062318,59.7453505751212
"1794",65.8613817300457,1022.41571405089,2519.88217106419,493.26824595743,3013.15041702162,4035.5661310725,60.406835180508
"1795",66.2734080542063,1022.61186471425,2519.51180686461,493.675837049738,3013.18764391435,4035.7995086286,60.1619124773365
"1796",66.7024059192763,1022.38613946855,2520.12072905862,494.512202130592,3014.63293118921,4037.01907065776,59.7392668921372
"1797",67.2431077810344,1022.27714040877,2520.64497674911,496.021469164256,3016.66644591337,4038.94358632214,59.3952880203738
"1798",64.4570850543176,1020.90058177603,2520.67196845482,495.604322896569,3016.27629135138,4037.17687312742,59.947089740958
"1799",64.8784111447951,1020.59144976045,2520.60375661926,494.961298851332,3015.5650554706,4036.15650523105,60.1381734329476
"1800",67.2111092022031,1022.03962455326,2520.88047419247,494.785677603085,3015.66615179556,4037.70577634882,60.0031046119193
"1801",68.2476915977347,1023.6425746813,2520.94768680213,494.819392914302,3015.76707971644,4039.40965439774,60.7394126675331
"1802",65.7980607712064,1023.02379397362,2521.29227083222,494.592149035842,3015.88441986806,4038.90821384168,60.5903338912409
"1803",66.1782213416389,1023.489493717,2521.35161377163,493.804985277228,3015.15659904885,4038.64609276585,60.7163529765021
"1804",64.7823394377869,1022.09868412285,2521.02358116751,493.968007743617,3014.99158891113,4037.09027303398,60.194670492566
"1805",66.3393730714726,1021.37123494113,2521.22752880946,494.741992191413,3015.96952100088,4037.34075594201,60.6375264660659
"1806",65.758297604452,1022.17203248776,2520.73801478069,493.888337947458,3014.62635272815,4036.7983852159,60.5758173323778
"1807",66.5130255097934,1023.05976898681,2520.8539465072,493.401884695267,3014.25583120247,4037.31560018927,60.4523970308837
"1808",65.0908337226899,1022.58637374108,2520.69333676096,493.117254638952,3013.81059139991,4036.39696514099,60.1199395544849
"1809",63.3703535261857,1020.66470728755,2520.33825472479,493.112895128345,3013.45114985313,4034.11585714068,59.4894749645192
"1810",65.0388435770127,1020.30888801489,2519.8763195212,493.066274138793,3012.94259366,4033.25148167488,60.2315927994606
